1	1	96.6727	98.2519	84.4409
2	1	102.434	100.062	85.4781
3	1	95.2344	96.4031	85.592
4	1	100.474	101.785	85.8262
5	1	104.354	98.3652	85.8907
6	1	103.134	102.634	86.005
7	1	94.7659	99.1653	86.0149
8	1	102.945	95.959	86.0357
9	1	100.385	96.3078	86.0929
10	1	99.8525	104.422	86.1235
11	1	106.808	99.3364	86.1852
12	1	95.5664	101.741	86.2415
13	1	97.4919	99.8471	86.3537
14	1	97.8053	97.0879	86.5322
15	1	98.0798	102.561	86.5797
16	1	100.051	99.0071	86.598
17	1	99.9006	93.8312	86.6075
18	1	94.7117	93.9202	86.7339
19	1	92.6552	100.544	86.7795
20	1	90.9224	96.8525	86.9468
21	1	102.155	104.984	87.0399
22	1	107.105	101.683	87.1969
23	1	104.636	100.803	87.2407
24	1	105.205	103.646	87.3792
25	1	92.431	94.851	87.3894
26	1	93.4407	97.3249	87.3937
27	1	93.548	102.861	87.6797
28	1	104.771	96.5988	87.8208
29	1	96.3086	106.549	87.8422
30	1	98.8962	106.107	87.8587
31	1	96.1658	103.836	87.9085
32	1	105.583	92.3724	87.9216
33	1	102.178	97.4759	87.974
34	1	108.555	98.7268	87.9953
35	1	101.486	102.676	88.0471
36	1	102.125	100.131	88.0645
37	1	95.6997	95.8915	88.1149
38	1	103.641	94.2148	88.1397
39	1	98.1288	94.8223	88.2445
40	1	95.6853	91.9343	88.2557
41	1	100.046	91.9101	88.3599
42	1	99.2657	100.94	88.4048
43	1	94.7417	100.545	88.4718
44	1	101.242	106.983	88.4745
45	1	106.018	98.7158	88.6079
46	1	99.636	97.0389	88.6206
47	1	93.8074	106.694	88.6591
48	1	105.861	105.989	88.7313
49	1	100.931	94.601	88.8455
50	1	106.377	94.7432	88.9196
51	1	97.145	99.369	88.9212
52	1	92.1888	99.1811	88.9375
53	1	98.9174	103.611	89.0122
54	1	93.3881	92.9676	89.0642
55	1	92.1294	104.635	89.0926
56	1	103.636	104.819	89.1784
57	1	108.707	100.982	89.1979
58	1	104.151	90.604	89.2112
59	1	97.9586	108.314	89.2637
60	1	106.632	103.02	89.446
61	1	97.0516	89.9661	89.4608
62	1	90.9978	96.857	89.4748
63	1	103.747	102.095	89.4825
64	1	102.271	92.3634	89.5424
65	1	105.077	108.34	89.5425
66	1	106.697	90.4372	89.6562
67	1	94.8305	98.1563	89.6691
68	1	95.9303	110.147	89.7003
69	1	100.493	109.111	89.7345
70	1	90.3953	102.788	89.7397
71	1	93.5084	95.5215	89.76
72	1	96.8331	101.909	89.7772
73	1	109.179	103.587	89.8199
74	1	107.704	97.0737	89.8961
75	1	88.5348	97.4975	89.9857
76	1	95.9859	93.8474	90.0048
77	1	92.6988	101.616	90.0084
78	1	97.1853	96.8798	90.0119
79	1	91.5288	107.012	90.0714
80	1	96.8721	105.384	90.0794
81	1	94.5961	103.724	90.0939
82	1	100.504	99.1669	90.154
83	1	108.82	94.691	90.1683
84	1	98.8553	93.2874	90.2275
85	1	103.41	99.5176	90.2324
86	1	106.143	100.619	90.2904
87	1	95.5619	107.697	90.3746
88	1	99.8364	105.727	90.3765
89	1	102.981	107.218	90.3799
90	1	104.559	97.1701	90.3889
91	1	87.6245	99.9744	90.4135
92	1	90.1964	100.227	90.4415
93	1	94.629	90.9947	90.5082
94	1	105.601	92.7172	90.5146
95	1	101.876	96.6085	90.5211
96	1	99.4193	90.4671	90.5437
97	1	101.273	102.557	90.7758
98	1	103.081	110.018	90.7785
99	1	103.721	94.6435	90.7789
100	1	111.208	104.972	90.8121
101	1	107.284	105.267	90.8513
102	1	110.653	100.045	90.8627
103	1	108.166	92.2187	90.9258
104	1	91.5794	93.9879	90.9931
105	1	102.229	90.0101	91.0419
106	1	99.3211	95.8704	91.1079
107	1	104.946	88.9869	91.2032
108	1	92.7778	97.8156	91.2342
109	1	99.0463	101.255	91.2454
110	1	93.6344	105.968	91.2526
111	1	95.6308	88.7833	91.2658
112	1	108.205	99.325	91.3087
113	1	108.759	108.697	91.3265
114	1	94.8529	100.578	91.3367
115	1	102.151	104.952	91.405
116	1	97.0437	91.6787	91.4143
117	1	104.899	103.919	91.4239
118	1	97.9116	98.9005	91.4601
119	1	92.2458	109.077	91.4739
120	1	106.312	95.4109	91.5672
121	1	98.214	103.722	91.582
122	1	101.791	112.414	91.5874
123	1	106.441	107.709	91.5983
124	1	101.188	93.905	91.6357
125	1	89.9172	95.9743	91.7276
126	1	92.3018	103.686	91.7487
127	1	98.1974	107.324	91.7855
128	1	89.7454	106.433	91.8411
129	1	94.3364	110.658	91.8936
130	1	100.855	107.691	91.9144
131	1	93.807	93.1353	91.9478
132	1	110.441	95.8966	91.9607
133	1	100.455	110.314	92.0555
134	1	96.7613	109.604	92.0691
135	1	109.423	106.348	92.0713
136	1	87.5455	101.92	92.073
137	1	103.298	92.273	92.1105
138	1	96.8126	95.1732	92.1285
139	1	107.254	102.497	92.1312
140	1	105.529	110.082	92.1332
141	1	91.5906	89.9848	92.2362
142	1	92.0864	100.19	92.2619
143	1	102.016	100.355	92.2957
144	1	88.8543	98.5924	92.2973
145	1	93.37	88.0555	92.3009
146	1	90.0876	102.167	92.3214
147	1	104.602	101.297	92.3328
148	1	94.2066	95.7111	92.3532
149	1	95.7883	103.032	92.3604
150	1	111.667	101.862	92.3689
151	1	109.641	103.489	92.3775
152	1	95.3332	98.162	92.409
153	1	96.5534	112.17	92.4716
154	1	104.414	106.311	92.5072
155	1	100.276	98.0806	92.5349
156	1	104.406	98.6411	92.6032
157	1	95.972	105.798	92.6136
158	1	100.312	88.7693	92.6745
159	1	108.288	97.0771	92.6755
160	1	108.461	94.1375	92.7501
161	1	100.506	91.4368	92.7505
162	1	106.371	87.4612	92.8471
163	1	94.3495	108.155	92.8615
164	1	110.778	98.3719	92.8671
165	1	103.184	108.633	92.9343
166	1	98.6157	93.381	92.9669
167	1	93.9549	90.7376	93.0671
168	1	89.2213	90.8091	93.103
169	1	105.901	92.9395	93.1158
170	1	91.9483	106.821	93.1195
171	1	103.067	88.4731	93.1283
172	1	102.873	103.075	93.1315
173	1	100.214	103.067	93.1722
174	1	102.532	96.8803	93.1992
175	1	97.0154	100.83	93.226
176	1	104.851	90.5039	93.2913
177	1	111.971	104.545	93.2976
178	1	91.1991	97.7503	93.3301
179	1	103.39	111.481	93.3334
180	1	106.671	100.089	93.342
181	1	108.248	91.3099	93.3597
182	1	109.313	100.75	93.3668
183	1	104.29	94.9888	93.4093
184	1	107.915	109.768	93.4164
185	1	96.6155	89.9492	93.4218
186	1	91.2917	92.3777	93.4268
187	1	91.8647	95.0954	93.453
188	1	93.5971	101.994	93.4939
189	1	106.653	104.82	93.5066
190	1	97.6357	97.2477	93.573
191	1	100.171	95.5339	93.5786
192	1	90.3015	104.557	93.6062
193	1	95.9133	92.8022	93.6279
194	1	98.3937	105.285	93.6282
195	1	100.987	105.635	93.6779
196	1	98.8499	111.809	93.6837
197	1	91.0863	109.223	93.7781
198	1	99.7647	100.417	93.8031
199	1	108.865	87.9058	93.8363
200	1	88.9581	107.757	93.8392
201	1	98.7075	109.213	93.8466
202	1	87.2313	100.113	93.8531
203	1	107.728	107.238	93.9439
204	1	98.1518	87.743	93.9501
205	1	106.025	96.7984	94.0394
206	1	111.2	106.899	94.1187
207	1	101.163	113.004	94.1314
