1	1	94.7119	101.351	84.397
2	1	97.2817	101.652	84.7049
3	1	94.0099	103.939	84.9318
4	1	96.4749	104.377	84.9966
5	1	99.0304	99.3817	85.1993
6	1	99.9423	101.9	85.2781
7	1	101.751	99.8051	85.3944
8	1	102.115	94.8517	85.4618
9	1	102.517	102.345	85.5418
10	1	103.556	97.6883	85.6002
11	1	98.9779	104.267	85.639
12	1	96.292	93.2203	85.6495
13	1	100.944	97.303	85.7394
14	1	94.2109	94.5789	85.783
15	1	97.1157	97.6781	85.8781
16	1	92.6696	100.145	85.887
17	1	98.8314	93.3342	86.1365
18	1	95.1292	99.4012	86.2885
19	1	98.9556	95.8636	86.624
20	1	94.8027	106.122	86.7137
21	1	94.2042	102.081	86.8097
22	1	104.639	101.362	86.8388
23	1	104.302	95.4111	86.8949
24	1	97.4904	106.159	86.9255
25	1	97.0295	102.842	87.0493
26	1	107.38	101.633	87.0496
27	1	105.985	97.4826	87.0718
28	1	94.9	96.6688	87.0996
29	1	97.5138	100.231	87.1623
30	1	101.21	92.9743	87.1878
31	1	92.7874	104.383	87.2644
32	1	104.829	92.8791	87.4491
33	1	103.561	103.724	87.5427
34	1	108.298	98.9987	87.6097
35	1	95.5338	92.0391	87.7842
36	1	102.097	101.004	87.7893
37	1	96.8638	94.5914	87.8114
38	1	103.587	98.8408	87.8165
39	1	99.5059	102.083	87.8602
40	1	101.639	95.4966	87.8884
41	1	99.7759	104.905	87.9944
42	1	97.0999	108.457	88.1027
43	1	104.991	90.3757	88.1069
44	1	108.142	96.3468	88.1953
45	1	98.1529	97.8867	88.2542
46	1	91.1714	102.47	88.2578
47	1	92.4658	92.3184	88.3565
48	1	100.975	98.004	88.36
49	1	94.2079	94.2248	88.3644
50	1	95.2504	104.275	88.4005
51	1	105.984	99.7653	88.4534
52	1	101.984	110.392	88.5231
53	1	92.8743	100.35	88.5595
54	1	99.4682	109.523	88.5618
55	1	109.396	101.394	88.631
56	1	92.579	106.93	88.6313
57	1	98.8426	92.6607	88.6678
58	1	92.535	96.1983	88.7096
59	1	107.903	103.852	88.7994
60	1	95.2853	98.6304	88.8376
61	1	95.5299	101.343	88.88
62	1	102.955	91.7707	88.947
63	1	106.082	94.7024	89.0744
64	1	99.4649	90.178	89.1109
65	1	105.383	104.724	89.1774
66	1	99.1646	95.333	89.2235
67	1	103.27	108.259	89.2562
68	1	101.599	103.164	89.2843
69	1	100.671	107.293	89.2958
70	1	103.978	96.4148	89.2997
71	1	89.0086	101.513	89.3016
72	1	97.7542	103.962	89.3375
73	1	102.792	105.6	89.4589
74	1	95.183	107.002	89.5205
75	1	105.686	107.284	89.5876
76	1	97.9843	106.594	89.594
77	1	104.337	101.967	89.6043
78	1	110.425	103.654	89.6109
79	1	100.304	100.137	89.6228
80	1	89.3674	104.143	89.6678
81	1	96.9058	90.8579	89.7276
82	1	91.9445	104.54	89.7849
83	1	101.279	93.6051	89.8784
84	1	107.113	101.7	89.9122
85	1	105.591	92.1749	89.9251
86	1	106.484	97.3319	89.9304
87	1	96.7245	96.3455	89.9842
88	1	109.694	97.0574	90.0768
89	1	97.5269	99.9035	90.0814
90	1	90.5859	99.623	90.0882
91	1	94.1856	91.3758	90.1277
92	1	108.842	94.467	90.1981
93	1	96.0262	93.5406	90.227
94	1	108.513	99.3521	90.2452
95	1	92.9065	98.1737	90.3149
96	1	103.905	110.701	90.3382
97	1	102.986	98.7475	90.3769
98	1	92.2113	93.9742	90.428
99	1	91.3898	91.2929	90.44
100	1	94.1608	103.251	90.444
101	1	90.1437	106.748	90.4486
102	1	101.62	96.4216	90.5034
103	1	100.621	110.99	90.5795
104	1	88.4755	95.3781	90.5958
105	1	91.7781	108.87	90.6161
106	1	100.159	105.019	90.7285
107	1	99.233	102.217	90.7291
108	1	91.9486	101.861	90.7373
109	1	99.2219	97.8041	90.7792
110	1	94.213	95.8057	90.8432
111	1	88.6471	97.984	90.9276
112	1	101.08	91.0563	90.9554
113	1	105.535	99.5809	91.0309
114	1	108.082	91.9728	91.0722
115	1	103.912	94.1652	91.0737
116	1	99.1445	108.693	91.0791
117	1	90.8361	96.274	91.0849
118	1	96.5638	102.273	91.1235
119	1	87.4979	100.544	91.1332
120	1	94.3904	109.192	91.1734
121	1	102.163	101.143	91.2429
122	1	92.9415	106.701	91.3295
123	1	98.7384	92.6903	91.3459
124	1	109.87	101.77	91.3673
125	1	108.64	104.342	91.4384
126	1	103.261	103.758	91.44
127	1	106.081	103.69	91.4441
128	1	101.9	108.878	91.4578
129	1	95.4308	98.2805	91.4738
