#  E (eV)   dos(E)     Int dos(E) EFermi =    0.020 eV
  -5.950  0.1091E+02  0.6910E+02
  -5.900  0.1078E+02  0.6964E+02
  -5.850  0.1066E+02  0.7017E+02
  -5.800  0.1057E+02  0.7070E+02
  -5.750  0.1050E+02  0.7122E+02
  -5.700  0.1041E+02  0.7174E+02
  -5.650  0.1031E+02  0.7226E+02
  -5.600  0.1023E+02  0.7277E+02
  -5.550  0.1016E+02  0.7328E+02
  -5.500  0.1010E+02  0.7378E+02
  -5.450  0.1001E+02  0.7428E+02
  -5.400  0.9911E+01  0.7478E+02
  -5.350  0.9828E+01  0.7527E+02
  -5.300  0.9775E+01  0.7576E+02
  -5.250  0.9722E+01  0.7624E+02
  -5.200  0.9648E+01  0.7673E+02
  -5.150  0.9583E+01  0.7721E+02
  -5.100  0.9548E+01  0.7768E+02
  -5.050  0.9508E+01  0.7816E+02
  -5.000  0.9450E+01  0.7863E+02
  -4.950  0.9415E+01  0.7910E+02
  -4.900  0.9410E+01  0.7957E+02
  -4.850  0.9384E+01  0.8004E+02
  -4.800  0.9324E+01  0.8051E+02
  -4.750  0.9275E+01  0.8097E+02
  -4.700  0.9241E+01  0.8143E+02
  -4.650  0.9172E+01  0.8189E+02
  -4.600  0.9067E+01  0.8235E+02
  -4.550  0.9003E+01  0.8280E+02
  -4.500  0.9004E+01  0.8325E+02
  -4.450  0.9002E+01  0.8370E+02
  -4.400  0.8964E+01  0.8414E+02
  -4.350  0.8952E+01  0.8459E+02
  -4.300  0.8990E+01  0.8504E+02
  -4.250  0.9008E+01  0.8549E+02
  -4.200  0.8967E+01  0.8594E+02
  -4.150  0.8939E+01  0.8639E+02
  -4.100  0.8965E+01  0.8684E+02
  -4.050  0.8978E+01  0.8728E+02
  -4.000  0.8942E+01  0.8773E+02
  -3.950  0.8923E+01  0.8818E+02
  -3.900  0.8952E+01  0.8863E+02
  -3.850  0.8944E+01  0.8907E+02
  -3.800  0.8804E+01  0.8951E+02
  -3.750  0.8508E+01  0.8994E+02
  -3.700  0.8060E+01  0.9034E+02
  -3.650  0.7492E+01  0.9072E+02
  -3.600  0.6914E+01  0.9106E+02
  -3.550  0.6489E+01  0.9139E+02
  -3.500  0.6310E+01  0.9170E+02
  -3.450  0.6332E+01  0.9202E+02
  -3.400  0.6430E+01  0.9234E+02
  -3.350  0.6515E+01  0.9267E+02
  -3.300  0.6604E+01  0.9300E+02
  -3.250  0.6784E+01  0.9333E+02
  -3.200  0.7123E+01  0.9369E+02
  -3.150  0.7625E+01  0.9407E+02
  -3.100  0.8205E+01  0.9448E+02
  -3.050  0.8655E+01  0.9492E+02
  -3.000  0.8709E+01  0.9535E+02
  -2.950  0.8264E+01  0.9576E+02
  -2.900  0.7521E+01  0.9614E+02
  -2.850  0.6799E+01  0.9648E+02
  -2.800  0.6240E+01  0.9679E+02
  -2.750  0.5769E+01  0.9708E+02
  -2.700  0.5323E+01  0.9735E+02
  -2.650  0.4973E+01  0.9759E+02
  -2.600  0.4743E+01  0.9783E+02
  -2.550  0.4517E+01  0.9806E+02
  -2.500  0.4231E+01  0.9827E+02
  -2.450  0.3981E+01  0.9847E+02
  -2.400  0.3840E+01  0.9866E+02
  -2.350  0.3726E+01  0.9885E+02
  -2.300  0.3552E+01  0.9902E+02
  -2.250  0.3362E+01  0.9919E+02
  -2.200  0.3219E+01  0.9935E+02
  -2.150  0.3090E+01  0.9951E+02
  -2.100  0.2922E+01  0.9965E+02
  -2.050  0.2745E+01  0.9979E+02
  -2.000  0.2617E+01  0.9992E+02
  -1.950  0.2517E+01  0.1000E+03
  -1.900  0.2391E+01  0.1002E+03
  -1.850  0.2243E+01  0.1003E+03
  -1.800  0.2122E+01  0.1004E+03
  -1.750  0.2031E+01  0.1005E+03
  -1.700  0.1929E+01  0.1006E+03
  -1.650  0.1808E+01  0.1007E+03
  -1.600  0.1702E+01  0.1008E+03
  -1.550  0.1617E+01  0.1008E+03
  -1.500  0.1522E+01  0.1009E+03
  -1.450  0.1411E+01  0.1010E+03
  -1.400  0.1308E+01  0.1011E+03
  -1.350  0.1221E+01  0.1011E+03
  -1.300  0.1132E+01  0.1012E+03
  -1.250  0.1031E+01  0.1012E+03
  -1.200  0.9346E+00  0.1013E+03
  -1.150  0.8500E+00  0.1013E+03
  -1.100  0.7619E+00  0.1013E+03
  -1.050  0.6667E+00  0.1014E+03
  -1.000  0.5760E+00  0.1014E+03
  -0.950  0.4907E+00  0.1014E+03
  -0.900  0.4029E+00  0.1015E+03
  -0.850  0.3153E+00  0.1015E+03
  -0.800  0.2376E+00  0.1015E+03
  -0.750  0.1771E+00  0.1015E+03
  -0.700  0.1423E+00  0.1015E+03
  -0.650  0.1432E+00  0.1015E+03
  -0.600  0.1801E+00  0.1015E+03
  -0.550  0.2436E+00  0.1015E+03
  -0.500  0.3251E+00  0.1015E+03
  -0.450  0.4172E+00  0.1016E+03
  -0.400  0.5107E+00  0.1016E+03
  -0.350  0.6043E+00  0.1016E+03
  -0.300  0.7048E+00  0.1017E+03
  -0.250  0.8096E+00  0.1017E+03
  -0.200  0.9095E+00  0.1017E+03
  -0.150  0.1011E+01  0.1018E+03
  -0.100  0.1127E+01  0.1018E+03
  -0.050  0.1246E+01  0.1019E+03
   0.000  0.1356E+01  0.1020E+03
   0.050  0.1475E+01  0.1021E+03
   0.100  0.1614E+01  0.1021E+03
   0.150  0.1756E+01  0.1022E+03
   0.200  0.1884E+01  0.1023E+03
   0.250  0.2030E+01  0.1024E+03
   0.300  0.2241E+01  0.1025E+03
   0.350  0.2555E+01  0.1027E+03
   0.400  0.3105E+01  0.1028E+03
   0.450  0.4173E+01  0.1030E+03
   0.500  0.5980E+01  0.1033E+03
   0.550  0.8328E+01  0.1037E+03
   0.600  0.1050E+02  0.1043E+03
   0.650  0.1165E+02  0.1048E+03
   0.700  0.1137E+02  0.1054E+03
   0.750  0.1014E+02  0.1059E+03
   0.800  0.9003E+01  0.1064E+03
   0.850  0.8756E+01  0.1068E+03
   0.900  0.9303E+01  0.1073E+03
   0.950  0.9911E+01  0.1078E+03
   1.000  0.9967E+01  0.1083E+03
   1.050  0.9435E+01  0.1087E+03
   1.100  0.8655E+01  0.1092E+03
   1.150  0.7918E+01  0.1096E+03
   1.200  0.7316E+01  0.1099E+03
   1.250  0.6830E+01  0.1103E+03
   1.300  0.6418E+01  0.1106E+03
   1.350  0.6031E+01  0.1109E+03
   1.400  0.5632E+01  0.1112E+03
   1.450  0.5258E+01  0.1114E+03
   1.500  0.5052E+01  0.1117E+03
   1.550  0.5155E+01  0.1120E+03
   1.600  0.5575E+01  0.1122E+03
   1.650  0.6258E+01  0.1125E+03
   1.700  0.7240E+01  0.1129E+03
   1.750  0.8516E+01  0.1133E+03
   1.800  0.9776E+01  0.1138E+03
   1.850  0.1050E+02  0.1143E+03
   1.900  0.1044E+02  0.1149E+03
   1.950  0.9929E+01  0.1154E+03
   2.000  0.9428E+01  0.1158E+03
   2.050  0.9164E+01  0.1163E+03
   2.100  0.9103E+01  0.1167E+03
   2.150  0.9215E+01  0.1172E+03
   2.200  0.9574E+01  0.1177E+03
   2.250  0.1024E+02  0.1182E+03
   2.300  0.1112E+02  0.1188E+03
   2.350  0.1201E+02  0.1194E+03
   2.400  0.1269E+02  0.1200E+03
   2.450  0.1305E+02  0.1206E+03
   2.500  0.1307E+02  0.1213E+03
   2.550  0.1280E+02  0.1219E+03
   2.600  0.1227E+02  0.1225E+03
   2.650  0.1160E+02  0.1231E+03
   2.700  0.1094E+02  0.1237E+03
   2.750  0.1042E+02  0.1242E+03
   2.800  0.1020E+02  0.1247E+03
   2.850  0.1041E+02  0.1252E+03
   2.900  0.1098E+02  0.1258E+03
   2.950  0.1164E+02  0.1264E+03
   3.000  0.1205E+02  0.1270E+03
   3.050  0.1209E+02  0.1276E+03
   3.100  0.1194E+02  0.1282E+03
   3.150  0.1186E+02  0.1288E+03
   3.200  0.1186E+02  0.1293E+03
   3.250  0.1158E+02  0.1299E+03
   3.300  0.1049E+02  0.1305E+03
   3.350  0.8471E+01  0.1309E+03
   3.400  0.5944E+01  0.1312E+03
   3.450  0.3569E+01  0.1314E+03
   3.500  0.1816E+01  0.1314E+03
   3.550  0.7760E+00  0.1315E+03
   3.600  0.2762E+00  0.1315E+03
   3.650  0.8121E-01  0.1315E+03
   3.700  0.1955E-01  0.1315E+03
   3.750  0.3821E-02  0.1315E+03
   3.800  0.6006E-03  0.1315E+03
   3.850  0.7526E-04  0.1315E+03
   3.900  0.7456E-05  0.1315E+03
   3.950  0.5796E-06  0.1315E+03
   4.000  0.3513E-07  0.1315E+03
   4.050  0.1652E-08  0.1315E+03
   4.100  0.6004E-10  0.1315E+03
   4.150  0.1681E-11  0.1315E+03
   4.200  0.3617E-13  0.1315E+03
   4.250  0.5971E-15  0.1315E+03
   4.300  0.7553E-17  0.1315E+03
   4.350  0.7313E-19  0.1315E+03
   4.400  0.5417E-21  0.1315E+03
   4.450  0.3068E-23  0.1315E+03
   4.500  0.1328E-25  0.1315E+03
   4.550  0.4390E-28  0.1315E+03
   4.600  0.1109E-30  0.1315E+03
   4.650  0.2139E-33  0.1315E+03
   4.700  0.3150E-36  0.1315E+03
   4.750  0.3543E-39  0.1315E+03
   4.800  0.3042E-42  0.1315E+03
   4.850  0.1994E-45  0.1315E+03
   4.900  0.9978E-49  0.1315E+03
   4.950  0.3812E-52  0.1315E+03
   5.000  0.1112E-55  0.1315E+03
   5.050  0.2475E-59  0.1315E+03
   5.100  0.4205E-63  0.1315E+03
   5.150  0.5454E-67  0.1315E+03
   5.200  0.5400E-71  0.1315E+03
   5.250  0.4081E-75  0.1315E+03
   5.300  0.2355E-79  0.1315E+03
   5.350  0.1989E-83  0.1315E+03
   5.400  0.9526E-84  0.1315E+03
   5.450  0.9526E-84  0.1315E+03
   5.500  0.9526E-84  0.1315E+03
   5.550  0.9526E-84  0.1315E+03
   5.600  0.9526E-84  0.1315E+03
   5.650  0.9526E-84  0.1315E+03
   5.700  0.9526E-84  0.1315E+03
   5.750  0.9526E-84  0.1315E+03
   5.800  0.9526E-84  0.1315E+03
   5.850  0.9526E-84  0.1315E+03
   5.900  0.9526E-84  0.1315E+03
   5.950  0.9526E-84  0.1315E+03
   6.000  0.9526E-84  0.1315E+03
   6.050  0.9526E-84  0.1315E+03
   6.100  0.9526E-84  0.1315E+03
   6.150  0.9526E-84  0.1315E+03
   6.200  0.9526E-84  0.1315E+03
   6.250  0.9526E-84  0.1315E+03
   6.300  0.9526E-84  0.1315E+03
   6.350  0.9526E-84  0.1315E+03
   6.400  0.9526E-84  0.1315E+03
   6.450  0.9526E-84  0.1315E+03
   6.500  0.9526E-84  0.1315E+03
   6.550  0.9526E-84  0.1315E+03
   6.600  0.9526E-84  0.1315E+03
   6.650  0.9526E-84  0.1315E+03
   6.700  0.9526E-84  0.1315E+03
   6.750  0.9526E-84  0.1315E+03
   6.800  0.9526E-84  0.1315E+03
   6.850  0.9526E-84  0.1315E+03
   6.900  0.9526E-84  0.1315E+03
   6.950  0.9526E-84  0.1315E+03
   7.000  0.9526E-84  0.1315E+03
   7.050  0.9526E-84  0.1315E+03
   7.100  0.9526E-84  0.1315E+03
   7.150  0.9526E-84  0.1315E+03
   7.200  0.9526E-84  0.1315E+03
   7.250  0.9526E-84  0.1315E+03
   7.300  0.9526E-84  0.1315E+03
   7.350  0.9526E-84  0.1315E+03
   7.400  0.9526E-84  0.1315E+03
   7.450  0.9526E-84  0.1315E+03
   7.500  0.9526E-84  0.1315E+03
   7.550  0.9526E-84  0.1315E+03
   7.600  0.9526E-84  0.1315E+03
   7.650  0.9526E-84  0.1315E+03
   7.700  0.9526E-84  0.1315E+03
   7.750  0.9526E-84  0.1315E+03
   7.800  0.9526E-84  0.1315E+03
   7.850  0.9526E-84  0.1315E+03
   7.900  0.9526E-84  0.1315E+03
   7.950  0.9526E-84  0.1315E+03
   8.000  0.9526E-84  0.1315E+03
   8.050  0.9526E-84  0.1315E+03
   8.100  0.9526E-84  0.1315E+03
   8.150  0.9526E-84  0.1315E+03
   8.200  0.9526E-84  0.1315E+03
   8.250  0.9526E-84  0.1315E+03
   8.300  0.9526E-84  0.1315E+03
   8.350  0.9526E-84  0.1315E+03
   8.400  0.9526E-84  0.1315E+03
   8.450  0.9526E-84  0.1315E+03
   8.500  0.9526E-84  0.1315E+03
   8.550  0.9526E-84  0.1315E+03
   8.600  0.9526E-84  0.1315E+03
   8.650  0.9526E-84  0.1315E+03
   8.700  0.9526E-84  0.1315E+03
   8.750  0.9526E-84  0.1315E+03
   8.800  0.9526E-84  0.1315E+03
   8.850  0.9526E-84  0.1315E+03
   8.900  0.9526E-84  0.1315E+03
   8.950  0.9526E-84  0.1315E+03
   9.000  0.9526E-84  0.1315E+03
   9.050  0.9526E-84  0.1315E+03
   9.100  0.9526E-84  0.1315E+03
   9.150  0.9526E-84  0.1315E+03
   9.200  0.9526E-84  0.1315E+03
   9.250  0.9526E-84  0.1315E+03
   9.300  0.9526E-84  0.1315E+03
